,stc,snr,jitter,method,accuracy,fold
534,sine,-8,0.3,WCBLE-median,0.85,4
535,sine,-8,0.3,WCBLE-median,0.75,5
536,sine,-8,0.3,WCBLE-median,0.85,6
537,sine,-8,0.3,WCBLE-median,0.85,7
538,sine,-8,0.3,WCBLE-median,0.65,8
539,sine,-8,0.3,WCBLE-median,0.8,9
540,sine,-9,0.1,CBLE-median,0.9,0
541,sine,-9,0.1,CBLE-median,0.95,1
542,sine,-9,0.1,CBLE-median,0.95,2
543,sine,-9,0.1,CBLE-median,0.9,3
544,sine,-9,0.1,CBLE-median,0.9,4
545,sine,-9,0.1,CBLE-median,0.95,5
546,sine,-9,0.1,CBLE-median,0.95,6
547,sine,-9,0.1,CBLE-median,1.0,7
548,sine,-9,0.1,CBLE-median,0.95,8
549,sine,-9,0.1,CBLE-median,0.95,9
550,sine,-9,0.1,WCBLE-median,0.95,0
551,sine,-9,0.1,WCBLE-median,1.0,1
552,sine,-9,0.1,WCBLE-median,0.95,2
553,sine,-9,0.1,WCBLE-median,1.0,3
554,sine,-9,0.1,WCBLE-median,1.0,4
555,sine,-9,0.1,WCBLE-median,1.0,5
556,sine,-9,0.1,WCBLE-median,1.0,6
557,sine,-9,0.1,WCBLE-median,1.0,7
558,sine,-9,0.1,WCBLE-median,1.0,8
559,sine,-9,0.1,WCBLE-median,0.95,9
560,sine,-9,0.2,CBLE-median,0.75,0
561,sine,-9,0.2,CBLE-median,0.65,1
562,sine,-9,0.2,CBLE-median,0.8,2
563,sine,-9,0.2,CBLE-median,0.9,3
564,sine,-9,0.2,CBLE-median,0.7,4
565,sine,-9,0.2,CBLE-median,0.85,5
566,sine,-9,0.2,CBLE-median,0.75,6
567,sine,-9,0.2,CBLE-median,0.8,7
568,sine,-9,0.2,CBLE-median,0.85,8
569,sine,-9,0.2,CBLE-median,0.7,9
570,sine,-9,0.2,WCBLE-median,0.85,0
571,sine,-9,0.2,WCBLE-median,0.95,1
572,sine,-9,0.2,WCBLE-median,0.8,2
573,sine,-9,0.2,WCBLE-median,0.9,3
574,sine,-9,0.2,WCBLE-median,1.0,4
575,sine,-9,0.2,WCBLE-median,0.8,5
576,sine,-9,0.2,WCBLE-median,1.0,6
577,sine,-9,0.2,WCBLE-median,1.0,7
578,sine,-9,0.2,WCBLE-median,0.85,8
579,sine,-9,0.2,WCBLE-median,0.9,9
580,sine,-9,0.3,CBLE-median,0.5,0
581,sine,-9,0.3,CBLE-median,0.5,1
582,sine,-9,0.3,CBLE-median,0.75,2
583,sine,-9,0.3,CBLE-median,0.45,3
584,sine,-9,0.3,CBLE-median,0.55,4
585,sine,-9,0.3,CBLE-median,0.85,5
586,sine,-9,0.3,CBLE-median,0.45,6
587,sine,-9,0.3,CBLE-median,0.6,7
588,sine,-9,0.3,CBLE-median,0.7,8
589,sine,-9,0.3,CBLE-median,0.55,9
590,sine,-9,0.3,WCBLE-median,0.6,0
591,sine,-9,0.3,WCBLE-median,0.8,1
592,sine,-9,0.3,WCBLE-median,0.8,2
593,sine,-9,0.3,WCBLE-median,0.8,3
594,sine,-9,0.3,WCBLE-median,0.85,4
595,sine,-9,0.3,WCBLE-median,0.75,5
596,sine,-9,0.3,WCBLE-median,0.8,6
597,sine,-9,0.3,WCBLE-median,0.85,7
598,sine,-9,0.3,WCBLE-median,0.6,8
599,sine,-9,0.3,WCBLE-median,0.85,9
600,sine,-10,0.1,CBLE-median,0.9,0
601,sine,-10,0.1,CBLE-median,0.95,1
602,sine,-10,0.1,CBLE-median,0.95,2
603,sine,-10,0.1,CBLE-median,0.9,3
604,sine,-10,0.1,CBLE-median,0.9,4
605,sine,-10,0.1,CBLE-median,0.95,5
606,sine,-10,0.1,CBLE-median,0.95,6
607,sine,-10,0.1,CBLE-median,1.0,7
608,sine,-10,0.1,CBLE-median,0.95,8
609,sine,-10,0.1,CBLE-median,0.95,9
610,sine,-10,0.1,WCBLE-median,0.95,0
611,sine,-10,0.1,WCBLE-median,0.95,1
612,sine,-10,0.1,WCBLE-median,0.95,2
613,sine,-10,0.1,WCBLE-median,1.0,3
614,sine,-10,0.1,WCBLE-median,1.0,4
615,sine,-10,0.1,WCBLE-median,1.0,5
616,sine,-10,0.1,WCBLE-median,1.0,6
617,sine,-10,0.1,WCBLE-median,1.0,7
618,sine,-10,0.1,WCBLE-median,1.0,8
619,sine,-10,0.1,WCBLE-median,0.95,9
620,sine,-10,0.2,CBLE-median,0.75,0
621,sine,-10,0.2,CBLE-median,0.6,1
622,sine,-10,0.2,CBLE-median,0.75,2
623,sine,-10,0.2,CBLE-median,0.75,3
624,sine,-10,0.2,CBLE-median,0.7,4
625,sine,-10,0.2,CBLE-median,0.85,5
626,sine,-10,0.2,CBLE-median,0.75,6
627,sine,-10,0.2,CBLE-median,0.8,7
628,sine,-10,0.2,CBLE-median,0.8,8
629,sine,-10,0.2,CBLE-median,0.7,9
630,sine,-10,0.2,WCBLE-median,0.85,0
631,sine,-10,0.2,WCBLE-median,0.95,1
632,sine,-10,0.2,WCBLE-median,0.75,2
633,sine,-10,0.2,WCBLE-median,1.0,3
634,sine,-10,0.2,WCBLE-median,0.9,4
635,sine,-10,0.2,WCBLE-median,0.8,5
636,sine,-10,0.2,WCBLE-median,0.95,6
637,sine,-10,0.2,WCBLE-median,1.0,7
638,sine,-10,0.2,WCBLE-median,0.85,8
639,sine,-10,0.2,WCBLE-median,0.9,9
640,sine,-10,0.3,CBLE-median,0.5,0
641,sine,-10,0.3,CBLE-median,0.45,1
642,sine,-10,0.3,CBLE-median,0.75,2
643,sine,-10,0.3,CBLE-median,0.45,3
644,sine,-10,0.3,CBLE-median,0.5,4
645,sine,-10,0.3,CBLE-median,0.85,5
646,sine,-10,0.3,CBLE-median,0.4,6
647,sine,-10,0.3,CBLE-median,0.6,7
648,sine,-10,0.3,CBLE-median,0.65,8
649,sine,-10,0.3,CBLE-median,0.4,9
650,sine,-10,0.3,WCBLE-median,0.7,0
651,sine,-10,0.3,WCBLE-median,0.8,1
652,sine,-10,0.3,WCBLE-median,0.8,2
653,sine,-10,0.3,WCBLE-median,0.85,3
654,sine,-10,0.3,WCBLE-median,0.85,4
655,sine,-10,0.3,WCBLE-median,0.75,5
656,sine,-10,0.3,WCBLE-median,0.8,6
657,sine,-10,0.3,WCBLE-median,0.9,7
658,sine,-10,0.3,WCBLE-median,0.6,8
659,sine,-10,0.3,WCBLE-median,0.8,9
660,sine,-11,0.1,CBLE-median,0.9,0
661,sine,-11,0.1,CBLE-median,0.95,1
662,sine,-11,0.1,CBLE-median,0.95,2
663,sine,-11,0.1,CBLE-median,0.9,3
664,sine,-11,0.1,CBLE-median,0.9,4
665,sine,-11,0.1,CBLE-median,0.9,5
666,sine,-11,0.1,CBLE-median,0.95,6
667,sine,-11,0.1,CBLE-median,1.0,7
668,sine,-11,0.1,CBLE-median,0.95,8
669,sine,-11,0.1,CBLE-median,0.95,9
670,sine,-11,0.1,WCBLE-median,0.95,0
671,sine,-11,0.1,WCBLE-median,0.95,1
672,sine,-11,0.1,WCBLE-median,0.95,2
673,sine,-11,0.1,WCBLE-median,0.95,3
674,sine,-11,0.1,WCBLE-median,1.0,4
675,sine,-11,0.1,WCBLE-median,1.0,5
676,sine,-11,0.1,WCBLE-median,1.0,6
677,sine,-11,0.1,WCBLE-median,1.0,7
678,sine,-11,0.1,WCBLE-median,1.0,8
679,sine,-11,0.1,WCBLE-median,0.95,9
680,sine,-11,0.2,CBLE-median,0.7,0
681,sine,-11,0.2,CBLE-median,0.55,1
682,sine,-11,0.2,CBLE-median,0.75,2
683,sine,-11,0.2,CBLE-median,0.75,3
684,sine,-11,0.2,CBLE-median,0.7,4
685,sine,-11,0.2,CBLE-median,0.85,5
686,sine,-11,0.2,CBLE-median,0.7,6
687,sine,-11,0.2,CBLE-median,0.8,7
688,sine,-11,0.2,CBLE-median,0.7,8
689,sine,-11,0.2,CBLE-median,0.6,9
690,sine,-11,0.2,WCBLE-median,0.85,0
691,sine,-11,0.2,WCBLE-median,0.8,1
692,sine,-11,0.2,WCBLE-median,0.7,2
693,sine,-11,0.2,WCBLE-median,0.95,3
694,sine,-11,0.2,WCBLE-median,0.85,4
695,sine,-11,0.2,WCBLE-median,0.8,5
696,sine,-11,0.2,WCBLE-median,0.95,6
697,sine,-11,0.2,WCBLE-median,1.0,7
698,sine,-11,0.2,WCBLE-median,0.8,8
699,sine,-11,0.2,WCBLE-median,0.9,9
700,sine,-11,0.3,CBLE-median,0.45,0
701,sine,-11,0.3,CBLE-median,0.45,1
702,sine,-11,0.3,CBLE-median,0.7,2
703,sine,-11,0.3,CBLE-median,0.4,3
704,sine,-11,0.3,CBLE-median,0.45,4
705,sine,-11,0.3,CBLE-median,0.7,5
706,sine,-11,0.3,CBLE-median,0.35,6
707,sine,-11,0.3,CBLE-median,0.6,7
708,sine,-11,0.3,CBLE-median,0.5,8
709,sine,-11,0.3,CBLE-median,0.35,9
710,sine,-11,0.3,WCBLE-median,0.65,0
711,sine,-11,0.3,WCBLE-median,0.8,1
712,sine,-11,0.3,WCBLE-median,0.7,2
713,sine,-11,0.3,WCBLE-median,0.85,3
714,sine,-11,0.3,WCBLE-median,0.8,4
715,sine,-11,0.3,WCBLE-median,0.7,5
716,sine,-11,0.3,WCBLE-median,0.85,6
717,sine,-11,0.3,WCBLE-median,0.9,7
718,sine,-11,0.3,WCBLE-median,0.6,8
719,sine,-11,0.3,WCBLE-median,0.8,9
720,sine,-12,0.1,CBLE-median,0.9,0
721,sine,-12,0.1,CBLE-median,0.95,1
722,sine,-12,0.1,CBLE-median,0.95,2
723,sine,-12,0.1,CBLE-median,0.9,3
724,sine,-12,0.1,CBLE-median,0.9,4
725,sine,-12,0.1,CBLE-median,0.9,5
726,sine,-12,0.1,CBLE-median,0.95,6
727,sine,-12,0.1,CBLE-median,1.0,7
728,sine,-12,0.1,CBLE-median,0.95,8
729,sine,-12,0.1,CBLE-median,0.95,9
730,sine,-12,0.1,WCBLE-median,0.95,0
731,sine,-12,0.1,WCBLE-median,0.95,1
732,sine,-12,0.1,WCBLE-median,0.9,2
733,sine,-12,0.1,WCBLE-median,1.0,3
734,sine,-12,0.1,WCBLE-median,1.0,4
735,sine,-12,0.1,WCBLE-median,1.0,5
736,sine,-12,0.1,WCBLE-median,1.0,6
737,sine,-12,0.1,WCBLE-median,1.0,7
738,sine,-12,0.1,WCBLE-median,1.0,8
739,sine,-12,0.1,WCBLE-median,0.95,9
740,sine,-12,0.2,CBLE-median,0.7,0
741,sine,-12,0.2,CBLE-median,0.55,1
742,sine,-12,0.2,CBLE-median,0.75,2
743,sine,-12,0.2,CBLE-median,0.75,3
744,sine,-12,0.2,CBLE-median,0.65,4
745,sine,-12,0.2,CBLE-median,0.8,5
746,sine,-12,0.2,CBLE-median,0.65,6
747,sine,-12,0.2,CBLE-median,0.7,7
748,sine,-12,0.2,CBLE-median,0.7,8
749,sine,-12,0.2,CBLE-median,0.6,9
750,sine,-12,0.2,WCBLE-median,0.85,0
751,sine,-12,0.2,WCBLE-median,0.9,1
752,sine,-12,0.2,WCBLE-median,0.7,2
753,sine,-12,0.2,WCBLE-median,0.8,3
754,sine,-12,0.2,WCBLE-median,0.9,4
755,sine,-12,0.2,WCBLE-median,0.8,5
756,sine,-12,0.2,WCBLE-median,0.95,6
757,sine,-12,0.2,WCBLE-median,0.95,7
758,sine,-12,0.2,WCBLE-median,0.8,8
759,sine,-12,0.2,WCBLE-median,0.95,9
760,sine,-12,0.3,CBLE-median,0.35,0
761,sine,-12,0.3,CBLE-median,0.4,1
762,sine,-12,0.3,CBLE-median,0.6,2
763,sine,-12,0.3,CBLE-median,0.4,3
764,sine,-12,0.3,CBLE-median,0.4,4
765,sine,-12,0.3,CBLE-median,0.65,5
766,sine,-12,0.3,CBLE-median,0.35,6
767,sine,-12,0.3,CBLE-median,0.6,7
768,sine,-12,0.3,CBLE-median,0.45,8
769,sine,-12,0.3,CBLE-median,0.35,9
770,sine,-12,0.3,WCBLE-median,0.6,0
771,sine,-12,0.3,WCBLE-median,0.8,1
772,sine,-12,0.3,WCBLE-median,0.9,2
773,sine,-12,0.3,WCBLE-median,0.95,3
774,sine,-12,0.3,WCBLE-median,0.85,4
775,sine,-12,0.3,WCBLE-median,0.7,5
776,sine,-12,0.3,WCBLE-median,0.85,6
777,sine,-12,0.3,WCBLE-median,0.85,7
778,sine,-12,0.3,WCBLE-median,0.6,8
779,sine,-12,0.3,WCBLE-median,0.8,9
780,sine,-13,0.1,CBLE-median,0.85,0
781,sine,-13,0.1,CBLE-median,0.9,1
782,sine,-13,0.1,CBLE-median,0.95,2
783,sine,-13,0.1,CBLE-median,0.85,3
784,sine,-13,0.1,CBLE-median,0.9,4
785,sine,-13,0.1,CBLE-median,0.85,5
786,sine,-13,0.1,CBLE-median,0.9,6
787,sine,-13,0.1,CBLE-median,1.0,7
788,sine,-13,0.1,CBLE-median,0.95,8
789,sine,-13,0.1,CBLE-median,0.95,9
790,sine,-13,0.1,WCBLE-median,0.95,0
791,sine,-13,0.1,WCBLE-median,0.95,1
792,sine,-13,0.1,WCBLE-median,0.9,2
793,sine,-13,0.1,WCBLE-median,1.0,3
794,sine,-13,0.1,WCBLE-median,1.0,4
795,sine,-13,0.1,WCBLE-median,1.0,5
796,sine,-13,0.1,WCBLE-median,1.0,6
797,sine,-13,0.1,WCBLE-median,1.0,7
798,sine,-13,0.1,WCBLE-median,0.95,8
799,sine,-13,0.1,WCBLE-median,0.9,9
800,sine,-13,0.2,CBLE-median,0.6,0
801,sine,-13,0.2,CBLE-median,0.5,1
802,sine,-13,0.2,CBLE-median,0.7,2
803,sine,-13,0.2,CBLE-median,0.7,3
804,sine,-13,0.2,CBLE-median,0.65,4
805,sine,-13,0.2,CBLE-median,0.75,5
806,sine,-13,0.2,CBLE-median,0.6,6
807,sine,-13,0.2,CBLE-median,0.7,7
808,sine,-13,0.2,CBLE-median,0.7,8
809,sine,-13,0.2,CBLE-median,0.55,9
810,sine,-13,0.2,WCBLE-median,0.7,0
811,sine,-13,0.2,WCBLE-median,0.8,1
812,sine,-13,0.2,WCBLE-median,0.7,2
813,sine,-13,0.2,WCBLE-median,0.85,3
814,sine,-13,0.2,WCBLE-median,0.8,4
815,sine,-13,0.2,WCBLE-median,0.85,5
816,sine,-13,0.2,WCBLE-median,0.95,6
817,sine,-13,0.2,WCBLE-median,0.9,7
818,sine,-13,0.2,WCBLE-median,0.75,8
819,sine,-13,0.2,WCBLE-median,0.95,9
820,sine,-13,0.3,CBLE-median,0.3,0
821,sine,-13,0.3,CBLE-median,0.4,1
822,sine,-13,0.3,CBLE-median,0.5,2
823,sine,-13,0.3,CBLE-median,0.4,3
824,sine,-13,0.3,CBLE-median,0.4,4
825,sine,-13,0.3,CBLE-median,0.6,5
826,sine,-13,0.3,CBLE-median,0.35,6
827,sine,-13,0.3,CBLE-median,0.5,7
828,sine,-13,0.3,CBLE-median,0.4,8
829,sine,-13,0.3,CBLE-median,0.3,9
830,sine,-13,0.3,WCBLE-median,0.6,0
831,sine,-13,0.3,WCBLE-median,0.8,1
832,sine,-13,0.3,WCBLE-median,0.9,2
833,sine,-13,0.3,WCBLE-median,0.95,3
834,sine,-13,0.3,WCBLE-median,0.9,4
835,sine,-13,0.3,WCBLE-median,0.7,5
836,sine,-13,0.3,WCBLE-median,0.8,6
837,sine,-13,0.3,WCBLE-median,0.9,7
838,sine,-13,0.3,WCBLE-median,0.65,8
839,sine,-13,0.3,WCBLE-median,0.8,9
840,sine,-14,0.1,CBLE-median,0.85,0
841,sine,-14,0.1,CBLE-median,0.8,1
842,sine,-14,0.1,CBLE-median,0.9,2
843,sine,-14,0.1,CBLE-median,0.85,3
844,sine,-14,0.1,CBLE-median,0.9,4
845,sine,-14,0.1,CBLE-median,0.85,5
846,sine,-14,0.1,CBLE-median,0.9,6
847,sine,-14,0.1,CBLE-median,1.0,7
848,sine,-14,0.1,CBLE-median,0.95,8
849,sine,-14,0.1,CBLE-median,0.95,9
850,sine,-14,0.1,WCBLE-median,0.95,0
851,sine,-14,0.1,WCBLE-median,0.9,1
852,sine,-14,0.1,WCBLE-median,0.9,2
853,sine,-14,0.1,WCBLE-median,1.0,3
854,sine,-14,0.1,WCBLE-median,0.95,4
855,sine,-14,0.1,WCBLE-median,1.0,5
856,sine,-14,0.1,WCBLE-median,1.0,6
857,sine,-14,0.1,WCBLE-median,1.0,7
858,sine,-14,0.1,WCBLE-median,0.95,8
859,sine,-14,0.1,WCBLE-median,0.9,9
860,sine,-14,0.2,CBLE-median,0.6,0
861,sine,-14,0.2,CBLE-median,0.5,1
862,sine,-14,0.2,CBLE-median,0.6,2
863,sine,-14,0.2,CBLE-median,0.7,3
864,sine,-14,0.2,CBLE-median,0.65,4
865,sine,-14,0.2,CBLE-median,0.75,5
866,sine,-14,0.2,CBLE-median,0.6,6
867,sine,-14,0.2,CBLE-median,0.7,7
868,sine,-14,0.2,CBLE-median,0.65,8
869,sine,-14,0.2,CBLE-median,0.55,9
870,sine,-14,0.2,WCBLE-median,0.75,0
871,sine,-14,0.2,WCBLE-median,0.75,1
872,sine,-14,0.2,WCBLE-median,0.7,2
873,sine,-14,0.2,WCBLE-median,0.85,3
874,sine,-14,0.2,WCBLE-median,0.7,4
875,sine,-14,0.2,WCBLE-median,0.8,5
876,sine,-14,0.2,WCBLE-median,0.95,6
877,sine,-14,0.2,WCBLE-median,0.95,7
878,sine,-14,0.2,WCBLE-median,0.7,8
879,sine,-14,0.2,WCBLE-median,0.9,9
880,sine,-14,0.3,CBLE-median,0.3,0
881,sine,-14,0.3,CBLE-median,0.4,1
882,sine,-14,0.3,CBLE-median,0.5,2
883,sine,-14,0.3,CBLE-median,0.4,3
884,sine,-14,0.3,CBLE-median,0.3,4
885,sine,-14,0.3,CBLE-median,0.5,5
886,sine,-14,0.3,CBLE-median,0.3,6
887,sine,-14,0.3,CBLE-median,0.45,7
888,sine,-14,0.3,CBLE-median,0.4,8
889,sine,-14,0.3,CBLE-median,0.3,9
890,sine,-14,0.3,WCBLE-median,0.55,0
891,sine,-14,0.3,WCBLE-median,0.8,1
892,sine,-14,0.3,WCBLE-median,0.9,2
893,sine,-14,0.3,WCBLE-median,0.9,3
894,sine,-14,0.3,WCBLE-median,0.85,4
895,sine,-14,0.3,WCBLE-median,0.7,5
896,sine,-14,0.3,WCBLE-median,0.9,6
897,sine,-14,0.3,WCBLE-median,0.9,7
898,sine,-14,0.3,WCBLE-median,0.65,8
899,sine,-14,0.3,WCBLE-median,0.8,9
900,sine,-15,0.1,CBLE-median,0.85,0
901,sine,-15,0.1,CBLE-median,0.8,1
902,sine,-15,0.1,CBLE-median,0.85,2
903,sine,-15,0.1,CBLE-median,0.85,3
904,sine,-15,0.1,CBLE-median,0.85,4
905,sine,-15,0.1,CBLE-median,0.85,5
906,sine,-15,0.1,CBLE-median,0.85,6
907,sine,-15,0.1,CBLE-median,1.0,7
908,sine,-15,0.1,CBLE-median,0.9,8
909,sine,-15,0.1,CBLE-median,0.95,9
910,sine,-15,0.1,WCBLE-median,0.95,0
911,sine,-15,0.1,WCBLE-median,0.85,1
912,sine,-15,0.1,WCBLE-median,0.9,2
913,sine,-15,0.1,WCBLE-median,0.95,3
914,sine,-15,0.1,WCBLE-median,0.95,4
915,sine,-15,0.1,WCBLE-median,1.0,5
916,sine,-15,0.1,WCBLE-median,0.9,6
917,sine,-15,0.1,WCBLE-median,1.0,7
918,sine,-15,0.1,WCBLE-median,0.95,8
919,sine,-15,0.1,WCBLE-median,0.9,9
920,sine,-15,0.2,CBLE-median,0.6,0
921,sine,-15,0.2,CBLE-median,0.5,1
922,sine,-15,0.2,CBLE-median,0.6,2
923,sine,-15,0.2,CBLE-median,0.6,3
924,sine,-15,0.2,CBLE-median,0.55,4
925,sine,-15,0.2,CBLE-median,0.7,5
926,sine,-15,0.2,CBLE-median,0.6,6
927,sine,-15,0.2,CBLE-median,0.65,7
928,sine,-15,0.2,CBLE-median,0.65,8
929,sine,-15,0.2,CBLE-median,0.55,9
930,sine,-15,0.2,WCBLE-median,0.65,0
931,sine,-15,0.2,WCBLE-median,0.75,1
932,sine,-15,0.2,WCBLE-median,0.65,2
933,sine,-15,0.2,WCBLE-median,0.85,3
934,sine,-15,0.2,WCBLE-median,0.75,4
935,sine,-15,0.2,WCBLE-median,0.8,5
936,sine,-15,0.2,WCBLE-median,0.95,6
937,sine,-15,0.2,WCBLE-median,0.85,7
938,sine,-15,0.2,WCBLE-median,0.65,8
939,sine,-15,0.2,WCBLE-median,0.9,9
940,sine,-15,0.3,CBLE-median,0.3,0
941,sine,-15,0.3,CBLE-median,0.4,1
942,sine,-15,0.3,CBLE-median,0.5,2
943,sine,-15,0.3,CBLE-median,0.25,3
944,sine,-15,0.3,CBLE-median,0.3,4
945,sine,-15,0.3,CBLE-median,0.45,5
946,sine,-15,0.3,CBLE-median,0.25,6
947,sine,-15,0.3,CBLE-median,0.45,7
948,sine,-15,0.3,CBLE-median,0.35,8
949,sine,-15,0.3,CBLE-median,0.3,9
950,sine,-15,0.3,WCBLE-median,0.6,0
951,sine,-15,0.3,WCBLE-median,0.8,1
952,sine,-15,0.3,WCBLE-median,0.95,2
953,sine,-15,0.3,WCBLE-median,1.0,3
954,sine,-15,0.3,WCBLE-median,0.85,4
955,sine,-15,0.3,WCBLE-median,0.7,5
956,sine,-15,0.3,WCBLE-median,0.8,6
957,sine,-15,0.3,WCBLE-median,0.9,7
958,sine,-15,0.3,WCBLE-median,0.6,8
959,sine,-15,0.3,WCBLE-median,0.65,9
960,sine,-16,0.1,CBLE-median,0.85,0
961,sine,-16,0.1,CBLE-median,0.75,1
962,sine,-16,0.1,CBLE-median,0.75,2
963,sine,-16,0.1,CBLE-median,0.85,3
964,sine,-16,0.1,CBLE-median,0.8,4
965,sine,-16,0.1,CBLE-median,0.85,5
966,sine,-16,0.1,CBLE-median,0.8,6
967,sine,-16,0.1,CBLE-median,0.85,7
968,sine,-16,0.1,CBLE-median,0.9,8
969,sine,-16,0.1,CBLE-median,0.95,9
970,sine,-16,0.1,WCBLE-median,0.95,0
971,sine,-16,0.1,WCBLE-median,0.85,1
972,sine,-16,0.1,WCBLE-median,0.85,2
973,sine,-16,0.1,WCBLE-median,1.0,3
974,sine,-16,0.1,WCBLE-median,1.0,4
975,sine,-16,0.1,WCBLE-median,1.0,5
976,sine,-16,0.1,WCBLE-median,0.95,6
977,sine,-16,0.1,WCBLE-median,1.0,7
978,sine,-16,0.1,WCBLE-median,0.95,8
979,sine,-16,0.1,WCBLE-median,0.9,9
980,sine,-16,0.2,CBLE-median,0.55,0
981,sine,-16,0.2,CBLE-median,0.5,1
982,sine,-16,0.2,CBLE-median,0.5,2
983,sine,-16,0.2,CBLE-median,0.55,3
984,sine,-16,0.2,CBLE-median,0.5,4
985,sine,-16,0.2,CBLE-median,0.65,5
986,sine,-16,0.2,CBLE-median,0.45,6
987,sine,-16,0.2,CBLE-median,0.65,7
988,sine,-16,0.2,CBLE-median,0.65,8
989,sine,-16,0.2,CBLE-median,0.5,9
990,sine,-16,0.2,WCBLE-median,0.65,0
991,sine,-16,0.2,WCBLE-median,0.75,1
992,sine,-16,0.2,WCBLE-median,0.7,2
993,sine,-16,0.2,WCBLE-median,0.85,3
994,sine,-16,0.2,WCBLE-median,0.6,4
995,sine,-16,0.2,WCBLE-median,0.75,5
996,sine,-16,0.2,WCBLE-median,0.95,6
997,sine,-16,0.2,WCBLE-median,0.9,7
998,sine,-16,0.2,WCBLE-median,0.65,8
999,sine,-16,0.2,WCBLE-median,0.9,9
1000,sine,-16,0.3,CBLE-median,0.25,0
1001,sine,-16,0.3,CBLE-median,0.4,1
1002,sine,-16,0.3,CBLE-median,0.4,2
1003,sine,-16,0.3,CBLE-median,0.25,3
1004,sine,-16,0.3,CBLE-median,0.3,4
1005,sine,-16,0.3,CBLE-median,0.45,5
1006,sine,-16,0.3,CBLE-median,0.25,6
1007,sine,-16,0.3,CBLE-median,0.4,7
1008,sine,-16,0.3,CBLE-median,0.2,8
1009,sine,-16,0.3,CBLE-median,0.3,9
1010,sine,-16,0.3,WCBLE-median,0.6,0
1011,sine,-16,0.3,WCBLE-median,0.85,1
1012,sine,-16,0.3,WCBLE-median,0.95,2
1013,sine,-16,0.3,WCBLE-median,0.95,3
1014,sine,-16,0.3,WCBLE-median,0.85,4
1015,sine,-16,0.3,WCBLE-median,0.7,5
1016,sine,-16,0.3,WCBLE-median,0.85,6
1017,sine,-16,0.3,WCBLE-median,0.85,7
1018,sine,-16,0.3,WCBLE-median,0.65,8
1019,sine,-16,0.3,WCBLE-median,0.75,9
1020,sine,-17,0.1,CBLE-median,0.85,0
1021,sine,-17,0.1,CBLE-median,0.75,1
1022,sine,-17,0.1,CBLE-median,0.75,2
1023,sine,-17,0.1,CBLE-median,0.85,3
1024,sine,-17,0.1,CBLE-median,0.8,4
1025,sine,-17,0.1,CBLE-median,0.7,5
1026,sine,-17,0.1,CBLE-median,0.8,6
1027,sine,-17,0.1,CBLE-median,0.8,7
1028,sine,-17,0.1,CBLE-median,0.85,8
1029,sine,-17,0.1,CBLE-median,0.9,9
1030,sine,-17,0.1,WCBLE-median,0.85,0
1031,sine,-17,0.1,WCBLE-median,0.85,1
1032,sine,-17,0.1,WCBLE-median,0.85,2
1033,sine,-17,0.1,WCBLE-median,1.0,3
1034,sine,-17,0.1,WCBLE-median,1.0,4
1035,sine,-17,0.1,WCBLE-median,1.0,5
1036,sine,-17,0.1,WCBLE-median,0.9,6
1037,sine,-17,0.1,WCBLE-median,1.0,7
1038,sine,-17,0.1,WCBLE-median,0.9,8
1039,sine,-17,0.1,WCBLE-median,0.85,9
1040,sine,-17,0.2,CBLE-median,0.55,0
1041,sine,-17,0.2,CBLE-median,0.5,1
1042,sine,-17,0.2,CBLE-median,0.5,2
1043,sine,-17,0.2,CBLE-median,0.45,3
1044,sine,-17,0.2,CBLE-median,0.5,4
1045,sine,-17,0.2,CBLE-median,0.6,5
1046,sine,-17,0.2,CBLE-median,0.45,6
1047,sine,-17,0.2,CBLE-median,0.55,7
1048,sine,-17,0.2,CBLE-median,0.6,8
1049,sine,-17,0.2,CBLE-median,0.5,9
1050,sine,-17,0.2,WCBLE-median,0.75,0
1051,sine,-17,0.2,WCBLE-median,0.75,1
1052,sine,-17,0.2,WCBLE-median,0.7,2
1053,sine,-17,0.2,WCBLE-median,0.85,3
1054,sine,-17,0.2,WCBLE-median,0.5,4
1055,sine,-17,0.2,WCBLE-median,0.75,5
1056,sine,-17,0.2,WCBLE-median,0.8,6
1057,sine,-17,0.2,WCBLE-median,0.85,7
1058,sine,-17,0.2,WCBLE-median,0.65,8
1059,sine,-17,0.2,WCBLE-median,0.9,9
1060,sine,-17,0.3,CBLE-median,0.25,0
1061,sine,-17,0.3,CBLE-median,0.35,1
1062,sine,-17,0.3,CBLE-median,0.35,2
1063,sine,-17,0.3,CBLE-median,0.25,3
1064,sine,-17,0.3,CBLE-median,0.3,4
1065,sine,-17,0.3,CBLE-median,0.45,5
1066,sine,-17,0.3,CBLE-median,0.25,6
1067,sine,-17,0.3,CBLE-median,0.35,7
1068,sine,-17,0.3,CBLE-median,0.2,8
1069,sine,-17,0.3,CBLE-median,0.25,9
1070,sine,-17,0.3,WCBLE-median,0.6,0
1071,sine,-17,0.3,WCBLE-median,0.8,1
1072,sine,-17,0.3,WCBLE-median,0.9,2
1073,sine,-17,0.3,WCBLE-median,1.0,3
1074,sine,-17,0.3,WCBLE-median,0.9,4
1075,sine,-17,0.3,WCBLE-median,0.7,5
1076,sine,-17,0.3,WCBLE-median,0.8,6
1077,sine,-17,0.3,WCBLE-median,0.9,7
1078,sine,-17,0.3,WCBLE-median,0.6,8
